
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.56918,um,Cell,1,TVC,0,
4.79862,um,Cell,1,TVC,1,
5.61384,um,Cell,1,TVC,2,
4.93056,um,Cell,1,TVC,3,
6.66642,um,Cell,1,ATM,6,
6.66611,um,Cell,1,ATM,8,
