
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.63061,um,Cell,1,TVC,0,
6.82318,um,Cell,1,TVC,1,
8.95607,um,Cell,1,TVC,2,
7.39644,um,Cell,1,TVC,3,
8.99371,um,Cell,1,ATM,6,
9.95357,um,Cell,1,ATM,8,
