
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
17.7012,21.6382,79.5,um,Surface,BoundingBoxOO Length,1,ATMgroup,6,
16.9414,32.4336,42.7461,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
