
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34799.2,62235.5,-2.05948,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,6,
34819.1,62283.6,24.7534,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
