
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
15.4441,um,Surface,1,TVCgroup,0,
8.73409,um,Surface,1,ATMgroup,6,
