
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.550246,-0.611624,0.568459,um,Surface,Ellipsoid Axis A,1,ATMgroup,6,
-0.927755,-0.120372,0.353243,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
