
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34799,62235.3,-2.00693,um,Surface,Position,1,ATMgroup,6,
34818.3,62283.7,23.9112,um,Surface,Position,1,TVCgroup,0,
