
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
20.1017,um,Surface,1,TVCgroup,0,
45.4657,um,Surface,1,ATMgroup,6,
