
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
39681.2,56043.9,29.9332,um,Surface,Position,1,ATMgroup,2,
39694.4,56085.4,19.9203,um,Surface,Position,1,TVCgroup,0,
