
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.21186,um,Nucleus,1,TVC,2,100000002,
2.37871,um,Nucleus,1,TVC,4,100000004,
2.92455,um,Nucleus,1,TVC,6,100000006,
2.0914,um,Nucleus,1,TVC,7,100000007,
2.61328,um,Nucleus,1,ATM,10,100000010,
3.18579,um,Nucleus,1,ATM,11,100000011,
