
Nucleus Center of Image Mass Ch=1 Img=1
 ==================== 
Nucleus Center of Image Mass X,Nucleus Center of Image Mass Y,Nucleus Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,CellID,ID,
48310.7,84256.3,87.5742,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,ATM,4,100000004,
48336.1,84209.4,54.8536,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,0,100000000,
48346.5,84212.3,55.6647,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,1,100000001,
48337.1,84219,57.0848,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,2,100000002,
48336.2,84221.9,65.3144,um,Nucleus,1,Nucleus Center of Image Mass,Image 1,1,TVC,3,100000003,
