
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
3.63263,um,Cell,1,TVC,0,
4.45463,um,Cell,1,TVC,1,
4.62419,um,Cell,1,TVC,2,
6.15396,um,Cell,1,TVC,3,
5.42046,um,Cell,1,ATM,4,
5.3894,um,Cell,1,ATM,5,
