
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.348876,,Nucleus,1,TVC,0,100000000,
0.665201,,Nucleus,1,TVC,1,100000001,
0.69721,,Nucleus,1,TVC,2,100000002,
0.450429,,Nucleus,1,TVC,3,100000003,
0.413982,,Nucleus,1,ATM,4,100000004,
0.419423,,Nucleus,1,ATM,5,100000005,
