
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.09852,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
3.48686,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
1.00975,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
0.905206,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.16655,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.65543,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
