
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.5273,24.5435,79.8242,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.2969,36.7734,37.3535,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
