
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
46.6663,um,Surface,1,ATMgroup,0,
17.443,um,Surface,1,TVCgroup,2,
