
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.89447,um,Surface,1,TVCgroup,0,
6.965,um,Surface,1,ATMgroup,4,
