
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
16.3894,um,Surface,1,TVCgroup,0,
43.4782,um,Surface,1,ATMgroup,4,
