
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.228705,-0.152227,-0.96152,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
-0.165931,-0.537848,-0.826551,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
