
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.8594,21.6934,71.6719,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
18.2344,27.2539,33.6252,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
