
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38971.4,98743.8,109.723,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
39035.6,98713.1,102.676,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
