
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.458794,,Cell,1,TVC,4,
0.501561,,Cell,1,TVC,6,
0.467467,,Cell,1,TVC,7,
0.492864,,Cell,1,TVC,9,
0.399789,,Cell,1,ATM,11,
0.392286,,Cell,1,ATM,12,
