
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.161329,0.0787433,-0.983754,um,Surface,Ellipsoid Axis B,1,ATM,0,
0.500531,0.859003,-0.107625,um,Surface,Ellipsoid Axis B,1,TVCgroup,1,
