
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.751704,,Cell,1,ATM,0,
0.730551,,Cell,1,ATM,1,
0.395934,,Cell,1,TVC,2,
0.291932,,Cell,1,TVC,3,
0.209014,,Cell,1,TVC,6,
0.357855,,Cell,1,TVC,7,
