
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.0149176,-0.998235,0.0574859,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
-0.360602,-0.932262,0.0292141,um,Cell,Cell Ellipsoid Axis C,1,ATM,1,
0.996244,0.0661986,-0.0558185,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.548824,0.0409466,0.834935,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.719513,-0.0227939,-0.694105,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
0.173267,-0.52862,0.830987,um,Cell,Cell Ellipsoid Axis C,1,TVC,7,
