
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.401604,,Nucleus,1,TVC,0,100000000,
0.371092,,Nucleus,1,TVC,1,100000001,
0.462008,,Nucleus,1,TVC,2,100000002,
0.37108,,Nucleus,1,TVC,3,100000003,
0.317659,,Nucleus,1,ATM,4,100000004,
0.397474,,Nucleus,1,ATM,5,100000005,
