
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
48089.1,77514.7,23.476,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,2,
48112.8,77488,25.7939,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
48041.2,77556.2,45.8181,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
48052,77566.7,45.3019,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,9,
48044.7,77564.8,46.1262,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,10,
48034,77558.2,47.5655,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,11,
