
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37375.8,30947.2,46.248,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
37458.3,30996,48.6333,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
