
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
40221.8,95592.8,80.8584,um,Surface,Position,1,ATMgroup,0,
40257.9,95549.8,66.6282,um,Surface,Position,1,TVCgroup,1,
