
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.30479,um,Nucleus,1,ATM,0,100000000,
3.34363,um,Nucleus,1,TVC,1,100000001,
3.12928,um,Nucleus,1,TVC,2,100000002,
3.0877,um,Nucleus,1,TVC,3,100000003,
2.43438,um,Nucleus,1,TVC,4,100000004,
2.65228,um,Nucleus,1,TVC,5,100000005,
2.59588,um,Nucleus,1,TVC,6,100000006,
