
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
41.5266,um,Surface,1,ATMgroup,0,
19.6053,um,Surface,1,TVCgroup,2,
