
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.5508,34.1973,76.207,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
12.501,20.7183,35.7109,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
