
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.632185,,Nucleus,1,ATM,2,100000000,
0.615653,,Nucleus,1,ATM,3,100000001,
0.634329,,Nucleus,1,TVC,4,100000002,
0.647633,,Nucleus,1,TVC,5,100000003,
0.637982,,Nucleus,1,TVC,6,100000004,
0.594721,,Nucleus,1,TVC,7,100000005,
