
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.818985,-0.573811,-0.00221041,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.012492,-0.342713,0.939357,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
