
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.14586,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,12,100000012,
1.02025,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,13,100000013,
2.03394,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.36448,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.99503,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
1.93092,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
