
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
11969.2,um^3,Cell,1,ATM,4,
9735.55,um^3,Cell,1,ATM,5,
2233.46,um^3,Cell,1,TVC,6,
2568.45,um^3,Cell,1,TVC,7,
1055.91,um^3,Cell,1,TVC,8,
1159.37,um^3,Cell,1,TVC,9,
