
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
10983.3,um^3,Cell,1,ATM,4,
9041.1,um^3,Cell,1,ATM,5,
2091.98,um^3,Cell,1,TVC,6,
2331.65,um^3,Cell,1,TVC,7,
946.995,um^3,Cell,1,TVC,8,
1080.21,um^3,Cell,1,TVC,9,
