
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
10.5819,12.8122,15.3553,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000003,
6.3961,12.9338,16.0294,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000004,
4.6669,7.73204,8.40913,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000005,
7.09699,7.57275,9.18103,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,7,100000007,
4.53112,6.13953,7.52029,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000008,
4.38699,5.54593,6.52261,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,9,100000009,
