
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.645731,,Nucleus,1,ATM,1,100000001,
0.67433,,Nucleus,1,ATM,2,100000002,
0.653056,,Nucleus,1,ATM,3,100000003,
0.645808,,Nucleus,1,TVC,4,100000004,
0.635924,,Nucleus,1,TVC,5,100000005,
0.638422,,Nucleus,1,TVC,6,100000006,
0.631452,,Nucleus,1,TVC,7,100000007,
