
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42170.8,43214.1,29.4379,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,3,
42156.4,43256.4,29.6173,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
42064.6,43272.9,45.7759,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,7,
42080.1,43270.8,46.1273,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,9,
42058.8,43279.9,48.1076,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,10,
42071.2,43278.6,48.8845,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,11,
