
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
535.734,um^3,Nucleus,1,ATM,3,100000008,
601.433,um^3,Nucleus,1,ATM,4,100000009,
222.914,um^3,Nucleus,1,TVC,7,100000010,
186.568,um^3,Nucleus,1,TVC,9,100000011,
110.514,um^3,Nucleus,1,TVC,10,100000012,
92.9237,um^3,Nucleus,1,TVC,11,100000013,
