
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36113.4,68914.8,13.2483,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
36067.3,68889.1,-17.508,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
36060.7,68888.6,-15.3382,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
36073,68892.9,-17.4701,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,8,
36075.8,68896.8,-12.2567,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,10,
36065.9,68895,-10.6367,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,11,
36070.5,68903.2,-5.25474,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,12,
