
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.193861,,Cell,1,ATM,1,
0.397423,,Cell,1,TVC,6,
0.431398,,Cell,1,TVC,7,
0.427166,,Cell,1,TVC,8,
0.325957,,Cell,1,TVC,10,
0.256241,,Cell,1,TVC,11,
0.436475,,Cell,1,TVC,12,
