
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36176.9,19157.3,128.039,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
36115,19240.1,104.173,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
