
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
17.342,um,Surface,1,TVCgroup,0,
67.118,um,Surface,1,ATMgroup,4,
