Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.32271433,-0.31713328,0.3210939,0.3176237,-0.31160718,-0.32141015,0.31825292,-0.3112244,0.31792614,0.31818965,-0.31922016,-0.3204933,0.3186312,-0.3213536
-0.35594723,0.34850264,-0.3539985,-0.34948298,0.34131512,0.3538853,-0.3503788,0.33942103,-0.3497844,-0.3500269,0.35134065,0.353339,-0.35066777,0.35414714
0.3221784,-0.3166064,0.32056043,0.31709582,-0.31108925,-0.32087666,0.31772387,-0.31070828,0.31739786,0.31766102,-0.31868988,-0.31996065,0.3181018,-0.32081988
-0.2111607,0.20617428,-0.2098915,-0.20688818,0.20141396,0.2097197,-0.20749743,0.19990721,-0.20707162,-0.20721436,0.20808254,0.20947456,-0.20765251,0.2099562
0.31699637,-0.31151247,0.3154022,0.31199145,-0.30608162,-0.3157178,0.31260908,-0.3057183,0.31228954,0.31254947,-0.31356254,-0.3148107,0.3129828,-0.3156592
-0.102960385,0.100089036,-0.10227387,-0.10056858,0.09739389,0.102061525,-0.10093111,0.096238434,-0.100652516,-0.100711614,0.10119832,0.10206353,-0.10097477,0.10226925
0.2894666,-0.28446206,0.2880018,0.28488424,-0.2795004,-0.28831434,0.28544512,-0.279232,0.2851608,0.285403,-0.28633025,-0.2874555,0.28579605,-0.28824556
0.19906534,-0.19574915,0.19805826,0.19597366,-0.19243394,-0.19835621,0.19633555,-0.19248945,0.19617419,0.19635318,-0.19697782,-0.19767222,0.19660473,-0.19825384
0.31620383,-0.31073347,0.31461325,0.3112108,-0.30531585,-0.31492883,0.31182683,-0.30495518,0.3115082,0.31176767,-0.3127784,-0.31402305,0.31219983,-0.31486988
-0.24210504,0.23655005,-0.24067894,-0.23732628,0.23123169,0.2405193,-0.23800178,0.22963296,-0.23753667,-0.2377022,0.2386732,0.24020618,-0.23818731,0.24076264
-0.111100785,0.10806496,-0.11036902,-0.108562864,0.10520971,0.1101596,-0.10894461,0.10402645,-0.1086545,-0.108720034,0.10923638,0.11014266,-0.10899681,0.11036972
0.19474186,-0.19151008,0.19375774,0.19172475,-0.18827695,-0.19405489,0.19207664,-0.18834828,0.19192149,0.19209729,-0.19270675,-0.19337967,0.19234173,-0.19395079
-0.0073222485,0.0064198724,-0.00717664,-0.0066783167,0.005638716,0.0069320733,-0.0068108817,0.0048214104,-0.0066708024,-0.0066531175,0.006785635,0.0071573853,-0.0067529744,0.007109323
-0.42903596,0.42059606,-0.4268109,-0.42168093,0.41240776,0.42672813,-0.42269278,0.4103685,-0.42203146,-0.4223158,0.4238113,0.4260518,-0.42303854,0.42699522
-0.1945603,0.1898867,-0.19337739,-0.19056617,0.18543261,0.19319916,-0.19113898,0.18397696,-0.19073474,-0.19086502,0.19167675,0.19299112,-0.19127735,0.19343169
0.44993395,-0.44245562,0.4478061,0.44317576,-0.43505517,-0.44812745,0.44403115,-0.43427318,0.44356182,0.44389415,-0.44526446,-0.44702905,0.44449624,-0.448114
-0.43514246,0.4266289,-0.4328968,-0.42772138,0.41836563,0.43281665,-0.42874166,0.4163162,-0.42807567,-0.4283631,0.4298721,0.43213043,-0.42909184,0.43308392
-0.2448226,0.23921861,-0.24338299,-0.24000022,0.2338522,0.24322447,-0.24068147,0.23224558,-0.24021292,-0.24038047,0.24136034,0.24290536,-0.24086966,0.24346833
-0.33752257,0.3303586,-0.33565152,-0.33130905,0.32345054,0.33553076,-0.3321721,0.32159907,-0.33159667,-0.3318276,0.33309036,0.33501998,-0.33244547,0.33579034
-0.08880685,0.08622297,-0.0881994,-0.086670406,0.08380761,0.08798206,-0.08699939,0.08270087,-0.08674095,-0.08678874,0.087223716,0.088017024,-0.0870281,0.08818551
-0.2099337,0.20497024,-0.2086708,-0.20568165,0.2002324,0.20849857,-0.20628822,0.1987294,-0.20586392,-0.20600581,0.20686984,0.20825617,-0.20644201,0.20873477
-0.49416003,0.48502007,-0.4917395,-0.4861756,0.4761124,0.49168396,-0.48726898,0.4739811,-0.48656186,-0.4868768,0.48850128,0.4909094,-0.4876568,0.49195033
0.024970364,-0.025200171,0.024931576,0.025017858,-0.025328463,-0.025186082,0.024963932,-0.026027896,0.025056401,0.02510009,-0.025088431,-0.024885815,0.025056101,-0.025019908
0.37648487,-0.37003598,0.37463135,0.3706304,-0.36365667,-0.3749515,0.37136266,-0.3630967,0.37097138,0.3712667,-0.37245262,-0.37394944,0.3717814,-0.37491396
-0.46820349,0.45931914,-0.4658545,-0.46044925,0.45067626,0.46578813,-0.46151283,0.44857705,-0.46082228,-0.46112585,0.46270308,0.46505052,-0.46188504,0.46605548
