Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
-0.4586385,-0.46182477,0.3993986,-0.45376536,0.40515628,0.3787704,0.38722664,0.43279758,0.3960451,0.4113838,-0.43675426,0.45639163,-0.453369,-0.41701555
-0.089259095,-0.0921161,0.1741695,0.007968315,0.37076476,0.6818775,0.15577832,-0.014114848,0.18468025,0.18522868,0.01699199,-0.005243987,0.01020956,-0.19000763
0.09096854,0.09029457,-0.12908147,0.04563452,-0.24141353,-0.42890126,-0.10822153,-0.034090012,-0.12313521,-0.13633338,0.030823393,-0.043041546,0.04401495,0.13686708
-0.1316624,-0.13329338,0.07832649,-0.15797523,0.0076081483,-0.13390642,0.08692778,0.1554336,0.0802165,0.07939598,-0.1590851,0.1607809,-0.15910909,-0.081702925
0.10166561,0.10123116,-0.15983416,0.034526303,-0.31489214,-0.56084025,-0.13389428,-0.02129698,-0.15488319,-0.16916934,0.01700901,-0.032101784,0.03255174,0.17013995
-0.12951128,-0.13195454,0.13481236,-0.10294099,0.18616112,0.28533986,0.13011096,0.097450554,0.1401578,0.14042754,-0.098515235,0.10559057,-0.10218885,-0.14384827
-0.058852494,-0.059795648,-0.014477274,-0.113492824,-0.14934798,-0.3962685,0.0041169017,0.116413064,-0.012701691,-0.018317701,-0.12106022,0.11636099,-0.115674354,0.017046796
-0.11339757,-0.115763806,0.11975994,-0.088021405,0.16790305,0.26303443,0.115939856,0.0835797,0.12538874,0.124831975,-0.08461984,0.090702824,-0.08735786,-0.12797585
0.02203979,0.021437302,-0.13714916,-0.08757008,-0.37923536,-0.72946584,-0.1055384,0.09688419,-0.13673978,-0.14889337,-0.10407221,0.090144396,-0.090282455,0.15028328
-0.20049019,-0.20127057,0.05493714,-0.2949104,-0.1838594,-0.602594,0.0794572,0.29106793,0.049830027,0.05027701,-0.29841405,0.298043,-0.29854095,-0.052179098
-0.062334202,-0.06362727,0.014387873,-0.092792906,-0.0666614,-0.22097436,0.02684667,0.09441745,0.017542578,0.012838634,-0.09787845,0.09564321,-0.09422071,-0.014459566
0.0864683,0.08415778,0.0029978734,0.1574938,0.155706,0.4593545,-0.004990341,-0.15218797,0.01666051,0.0068105063,0.1547586,-0.15529531,0.1597134,-0.0087930085
-0.18454815,-0.18747267,0.20749083,-0.13364355,0.31042603,0.4896296,0.19501708,0.12353209,0.21297316,0.21670002,-0.12379312,0.13646105,-0.13228345,-0.22111422
0.3057916,0.30370033,-0.14916635,0.39626217,0.07638511,0.5356756,-0.15784523,-0.3811822,-0.12758285,-0.14854462,0.3859729,-0.3950564,0.3998452,0.14865063
-0.07734727,-0.07825715,-0.009021925,-0.1405476,-0.16521312,-0.44941303,0.010800519,0.14276141,-0.0084127365,-0.013205276,-0.14796235,0.1435621,-0.14308895,0.012406338
0.05801289,0.05609048,-0.015857112,0.09103016,0.04851577,0.1958874,-0.015353289,-0.085637204,-0.005483477,-0.015127205,0.0860605,-0.0885974,0.09199848,0.013548079
0.21832672,0.21756531,-0.19130127,0.21420264,-0.21264754,-0.21629792,-0.17609942,-0.19760026,-0.17964546,-0.19829226,0.19726431,-0.21205491,0.21405871,0.19919145
-0.047267355,-0.048001066,-0.05034991,-0.12613377,-0.2381462,-0.55830324,-0.026001457,0.13057561,-0.04989745,-0.0571205,-0.1364228,0.12898737,-0.12883605,0.05663282
-0.16776632,-0.17058428,0.19049208,-0.119409524,0.28878912,0.46442324,0.17937517,0.11049786,0.19625235,0.19905606,-0.11073197,0.12211951,-0.118060775,-0.20342687
-0.05917411,-0.061530307,0.085934736,-0.023495572,0.15715139,0.30330664,0.081480674,0.02183721,0.09368567,0.09051812,-0.022027649,0.026071575,-0.02242724,-0.0933087
-0.30146068,-0.30312076,0.19800985,-0.3474921,0.07507506,-0.19286625,0.20638452,0.3371308,0.19404148,0.2020345,-0.34246117,0.35026115,-0.3493583,-0.20568581
-0.17469013,-0.17699817,0.15171584,-0.1688571,0.1583777,0.16880195,0.15029758,0.1619824,0.1548247,0.15703562,-0.16431306,0.17145026,-0.16862461,-0.16058628
0.28603607,0.28588504,-0.2685713,0.2646583,-0.32773414,-0.39623106,-0.24689656,-0.24331447,-0.25696096,-0.27859825,0.24268626,-0.26274487,0.2639956,0.2806147
-0.14109412,-0.14407085,0.21628638,-0.043792758,0.4084466,0.7001781,0.19642718,0.034227856,0.22529857,0.2283535,-0.03174385,0.046800222,-0.04183912,-0.23364563
0.07872974,0.07622504,0.021906728,0.15937988,0.19747324,0.53257966,0.010978795,-0.15475301,0.0363267,0.027299017,0.15778816,-0.15732926,0.16210456,-0.029505681
0.2948589,0.29490927,-0.28144422,0.26906857,-0.34955397,-0.43227604,-0.2581133,-0.24693379,-0.27008647,-0.2919294,0.24621569,-0.26717082,0.26813576,0.29402202
0.086471915,0.084161885,-0.0061034686,0.14719534,0.124850556,0.39848343,-0.012236061,-0.14136583,0.007237858,-0.0030015581,0.14338282,-0.14510235,0.14943144,0.0013877838
-0.10022396,-0.10241464,0.099553734,-0.08363738,0.12842233,0.18979649,0.09833937,0.08053104,0.10502074,0.103624,-0.08189695,0.086292066,-0.08323753,-0.106425904
-0.42677143,-0.42758206,0.24805503,-0.51075727,-0.005919308,-0.5155477,0.2664873,0.49789664,0.23649608,0.25055608,-0.5051058,0.5138333,-0.51477057,-0.25457308
-0.33991045,-0.34194323,0.2508572,-0.37030333,0.16900396,-0.021166276,0.2533716,0.35727412,0.24725306,0.25764403,-0.36204332,0.37296024,-0.371505,-0.26187587
0.14181088,0.13935308,0.021423336,0.267601,0.30379048,0.7503464,0.0022813312,-0.26001084,0.040787373,0.031234317,0.26604825,-0.26595935,0.27130243,-0.033614475
-0.023762612,-0.02556905,0.025600992,-0.015865432,0.033875603,0.063103534,0.029519465,0.017794654,0.032435097,0.02659732,-0.019119084,0.0184481,-0.015748896,-0.028630277
0.118557826,0.11796168,-0.14722268,0.07748344,-0.24912022,-0.41370985,-0.12628579,-0.064437725,-0.14027107,-0.15471625,0.061607257,-0.07503316,0.076060764,0.15521583
-0.055137612,-0.057864588,0.11706263,0.013025163,0.25822684,0.51625323,0.105224915,-0.015987856,0.12690338,0.12444698,0.01748932,-0.010523123,0.0150582865,-0.12799561
0.30370575,0.30142796,-0.12334259,0.41205648,0.15199384,0.6599046,-0.13700123,-0.3972832,-0.09996023,-0.11966941,0.40304092,-0.4110705,0.41623467,0.119436376
0.23353821,0.23248672,-0.17964406,0.25092387,-0.15023847,-0.048463307,-0.16951038,-0.23502004,-0.1660676,-0.18515216,0.23580623,-0.24888317,0.25154412,0.1857469
-0.14368927,-0.14594072,0.13124004,-0.13173138,0.1502248,0.18712743,0.12961228,0.12628831,0.13535692,0.1361475,-0.1281587,0.13444306,-0.13151039,-0.1393595
0.26394564,0.26249668,-0.17322929,0.3084539,-0.07559631,0.16755867,-0.16966034,-0.29290736,-0.15683886,-0.17709215,0.2951863,-0.3066894,0.31020385,0.17749846
0.34475628,0.34461713,-0.29756194,0.34402373,-0.3112919,-0.28735963,-0.27875015,-0.3215087,-0.28351748,-0.3075225,0.32227123,-0.34222764,0.3438375,0.30951068
0.16213284,0.16136865,-0.16011216,0.1427071,-0.21513872,-0.2900101,-0.14307155,-0.12826824,-0.15066312,-0.1668287,0.12679344,-0.14039887,0.14205702,0.16744442
-0.0035524946,-0.0042739357,-0.07482815,-0.07212049,-0.23802732,-0.51665354,-0.051583223,0.07890382,-0.0725265,-0.08164028,-0.08396146,0.07487446,-0.07445287,0.08142514
0.08592032,0.085105166,-0.11352956,0.050132748,-0.20375857,-0.35230312,-0.09500851,-0.039331365,-0.106822394,-0.1196093,0.036528345,-0.047659855,0.048927523,0.11953266
0.0316875,0.029709565,0.0039197546,0.062702805,0.063326135,0.19848783,0.003965681,-0.058660794,0.0135204885,0.0052989237,0.058829557,-0.060194444,0.06355912,-0.006943102
-0.43545556,-0.43741888,0.32117403,-0.47580343,0.20790207,-0.060087908,0.3237812,0.4600381,0.31442812,0.32964188,-0.46547613,0.47830787,-0.47734427,-0.33440945
-0.020994496,-0.023717398,0.11906805,0.076196715,0.3214944,0.6578945,0.102494456,-0.07800478,0.13156156,0.12861972,0.08134511,-0.07378435,0.078766294,-0.13268459
0.12871855,0.12620008,0.0056827813,0.23101039,0.23436546,0.64042467,-0.008897788,-0.22415319,0.023003709,0.012381395,0.22868066,-0.2292101,0.23435207,-0.014506176
-0.015166087,-0.015788745,-0.10099346,-0.11791383,-0.33457935,-0.69099194,-0.07115533,0.1248046,-0.10119727,-0.11119899,-0.1317956,0.12065694,-0.120837554,0.11178365
0.042718932,0.040508844,0.016680088,0.091883,0.12030146,0.34097412,0.0123997545,-0.08809787,0.028048854,0.019842763,0.0892658,-0.08960751,0.09355204,-0.021944942
0.11335567,0.11262999,-0.13605203,0.077872075,-0.22526816,-0.3680845,-0.1167382,-0.06544097,-0.12868364,-0.14282787,0.06283997,-0.07547948,0.07673527,0.14306091
0.1918856,0.19014598,-0.10860492,0.2410396,-0.0035429783,0.24112444,-0.10813234,-0.22910048,-0.09371952,-0.11007757,0.23117627,-0.23900402,0.24273357,0.10974689
0.042565692,0.041300703,-0.051823724,0.032666944,-0.08802033,-0.14485584,-0.0406953,-0.025805281,-0.044868022,-0.054762926,0.023985669,-0.029891865,0.03186374,0.053931378
-0.14204748,-0.14439653,0.13644068,-0.12375217,0.16937876,0.23232464,0.13329448,0.11797802,0.14093243,0.1417307,-0.11953627,0.12644917,-0.12330744,-0.1450489
0.07838525,0.076058134,0.0021686393,0.1411215,0.1370497,0.41427046,-0.004470911,-0.13588117,0.015361734,0.0055771703,0.1379465,-0.13897611,0.1433197,-0.007465846
0.102095716,0.10145425,-0.13746232,0.05748126,-0.24790247,-0.4302736,-0.11641781,-0.04529123,-0.13119094,-0.14490758,0.042137474,-0.054924592,0.05590722,0.14553785
0.036836796,0.034562502,0.025691545,0.08990746,0.13780184,0.3715417,0.020286899,-0.086640134,0.03714076,0.02938251,0.08797122,-0.08761698,0.091669224,-0.03160274
-0.15036693,-0.15269989,0.13983,-0.1354327,0.16550347,0.21332842,0.13723089,0.12935494,0.14392263,0.14503247,-0.13111053,0.13810511,-0.13506407,-0.1484405
-0.040625855,-0.04153415,-0.03828307,-0.10397445,-0.19165245,-0.46355766,-0.017484669,0.10836465,-0.036508195,-0.04353579,-0.11336762,0.1067367,-0.10613594,0.042782944
0.1404406,0.13922043,-0.11600732,0.14433655,-0.118097,-0.09099216,-0.10553533,-0.13256039,-0.10540382,-0.120121144,0.13207851,-0.14206287,0.1445046,0.11998708
0.22788025,0.22715163,-0.19934008,0.22363867,-0.22089764,-0.22381163,-0.18388851,-0.2065323,-0.18747038,-0.20655334,0.2062484,-0.22150801,0.22350149,0.20762679
0.113758564,0.11337894,-0.1735256,0.042890005,-0.33522397,-0.58680445,-0.1465424,-0.028738283,-0.16852283,-0.18346995,0.024342153,-0.04053306,0.040914208,0.18472064
-0.11718585,-0.11873557,0.06672749,-0.14048322,9.449222e-5,-0.13694298,0.075633965,0.13852204,0.068756625,0.06716124,-0.14195774,0.14347659,-0.14185458,-0.06937976
0.00851269,0.007942731,-0.112288445,-0.08659164,-0.3286107,-0.66379386,-0.08333512,0.09484377,-0.11140058,-0.12217594,-0.10125706,0.08928389,-0.089349546,0.1228853
0.065251835,0.06290312,0.011864215,0.1271609,0.144198,0.4146564,0.0050579505,-0.12264017,0.02461908,0.015524404,0.12458544,-0.12497367,0.12929805,-0.017529393
0.20139591,0.2011807,-0.22182415,0.15565394,-0.33181402,-0.49637312,-0.19726862,-0.13737544,-0.2134363,-0.23172194,0.13493474,-0.15349437,0.15426598,0.23334815
0.288264,0.28808308,-0.26897788,0.26819214,-0.3254235,-0.38846716,-0.24759467,-0.24678302,-0.25720048,-0.2789602,0.24623202,-0.26629806,0.2676083,0.28098685
0.14078225,0.13859381,-0.04448577,0.20785184,0.10325482,0.41268384,-0.050295547,-0.1993791,-0.029389348,-0.04243414,0.20205966,-0.20588642,0.2102553,0.041085616
-0.39219722,-0.39399,0.27961707,-0.43423298,0.16200234,-0.11015768,0.28447613,0.42005345,0.2735267,0.28656662,-0.4254622,0.43696517,-0.43612933,-0.29104176
-0.3906823,-0.393959,0.3608319,-0.36459172,0.41277567,0.47865817,0.34633392,0.3445427,0.36017904,0.37271568,-0.3473117,0.36751625,-0.36388162,-0.37855563
0.109740764,0.10796868,-0.05486455,0.14556043,0.01704021,0.18896103,-0.053571638,-0.13724741,-0.0428926,-0.054998726,0.13815983,-0.14322439,0.14663815,0.05424473
0.13126463,0.13103014,-0.19479465,0.053562544,-0.36837038,-0.6294287,-0.16603982,-0.03808391,-0.18989518,-0.2056082,0.033461824,-0.051239118,0.051425695,0.20747313
0.03856443,0.03596192,0.065320045,0.13091964,0.26175871,0.6084491,0.05111808,-0.12901306,0.07906188,0.072778724,0.13246578,-0.12867408,0.13358365,-0.07570764
0.029318618,0.026989944,0.033457432,0.08478622,0.14917251,0.38551286,0.027270326,-0.08206909,0.04468059,0.037377022,0.083467335,-0.082405,0.086514816,-0.039544582
0.2200422,0.21759422,-0.055478808,0.3310569,0.20795177,0.6740151,-0.07073721,-0.31970358,-0.03459806,-0.04965406,0.32520917,-0.32971275,0.3350105,0.048529174
0.04249918,0.039994877,0.10253884,0.1732925,0.37711495,0.77962244,0.08119991,-0.1714134,0.118837774,0.11483342,0.17721824,-0.17115764,0.1764172,-0.11867298
0.15030481,0.14938574,-0.14533028,0.13445204,-0.19147836,-0.2501291,-0.12982304,-0.12095873,-0.13577302,-0.15136029,0.1195665,-0.13222392,0.13410161,0.1517429
