
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34865.9,40430.6,7.25192,um,Surface,Position,1,ATMgroup,4,
34901,40468.8,9.69381,um,Surface,Position,1,TVCgroup,0,
