
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.317789,,Cell,1,TVC,3,
0.466292,,Cell,1,TVC,5,
0.156036,,Cell,1,TVC,7,
0.341222,,Cell,1,TVC,8,
0.509742,,Cell,1,ATM,10,
0.517492,,Cell,1,ATM,11,
