
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.92337,um,Cell,1,TVC,0,
9.69813,um,Cell,1,TVC,1,
9.46899,um,Cell,1,TVC,2,
7.62122,um,Cell,1,TVC,3,
7.96433,um,Cell,1,ATM,4,
9.43795,um,Cell,1,ATM,5,
