
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.29148,um,Nucleus,1,TVC,0,100000000,
4.74157,um,Nucleus,1,TVC,1,100000001,
4.02835,um,Nucleus,1,TVC,2,100000002,
4.11679,um,Nucleus,1,TVC,3,100000003,
5.20556,um,Nucleus,1,ATM,4,100000004,
4.24151,um,Nucleus,1,ATM,5,100000005,
