
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45038.7,83160.5,23.1759,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
45044.5,83230.3,16.038,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
