
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
45375.7,50551.1,35.1806,um,Surface,Position,1,ATMgroup,0,
45314,50499,23.4068,um,Surface,Position,1,TVCgroup,2,
