
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
5989.44,um^2,Cell,1,ATM,2,
5647.59,um^2,Cell,1,ATM,3,
1321.11,um^2,Cell,1,TVC,7,
1086.27,um^2,Cell,1,TVC,8,
1535.62,um^2,Cell,1,TVC,9,
1745.27,um^2,Cell,1,TVC,10,
