
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
4.95128,um,Cell,1,ATM,0,
9.19797,um,Cell,1,ATM,1,
6.59065,um,Cell,1,ATM,2,
7.59285,um,Cell,1,ATM,3,
8.2527,um,Cell,1,ATM,4,
8.2303,um,Cell,1,ATM,5,
